instant_hour,dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,duration_days,instant_day,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,status,temp_group
2795,2011-05-01,2,0,5,8,0,0,0,2,0.44,0.4394,0.77,0.1343,16,43,59,120.0,121,2,0,5,0,0,0,2,0.451667,0.448204,0.762083,0.106354,1138,2213,3351,Active,Normal
2796,2011-05-01,2,0,5,9,0,0,0,2,0.46,0.4545,0.72,0.1343,45,96,141,120.0,121,2,0,5,0,0,0,2,0.451667,0.448204,0.762083,0.106354,1138,2213,3351,Active,Normal
2797,2011-05-01,2,0,5,10,0,0,0,2,0.48,0.4697,0.63,0.194,109,155,264,120.0,121,2,0,5,0,0,0,2,0.451667,0.448204,0.762083,0.106354,1138,2213,3351,Active,Normal
2798,2011-05-01,2,0,5,11,0,0,0,1,0.46,0.4545,0.82,0.1045,109,141,250,120.0,121,2,0,5,0,0,0,2,0.451667,0.448204,0.762083,0.106354,1138,2213,3351,Active,Normal
2799,2011-05-01,2,0,5,12,0,0,0,2,0.48,0.4697,0.77,0.1045,109,172,281,120.0,121,2,0,5,0,0,0,2,0.451667,0.448204,0.762083,0.106354,1138,2213,3351,Active,Normal
2800,2011-05-01,2,0,5,13,0,0,0,2,0.5,0.4848,0.63,0.1642,123,209,332,120.0,121,2,0,5,0,0,0,2,0.451667,0.448204,0.762083,0.106354,1138,2213,3351,Active,Normal
2801,2011-05-01,2,0,5,14,0,0,0,2,0.5,0.4848,0.68,0.1045,85,153,238,120.0,121,2,0,5,0,0,0,2,0.451667,0.448204,0.762083,0.106354,1138,2213,3351,Active,Normal
2802,2011-05-01,2,0,5,15,0,0,0,2,0.5,0.4848,0.72,0.0,113,153,266,120.0,121,2,0,5,0,0,0,2,0.451667,0.448204,0.762083,0.106354,1138,2213,3351,Active,Normal
2803,2011-05-01,2,0,5,16,0,0,0,2,0.5,0.4848,0.72,0.194,75,139,214,120.0,121,2,0,5,0,0,0,2,0.451667,0.448204,0.762083,0.106354,1138,2213,3351,Active,Normal
2804,2011-05-01,2,0,5,17,0,0,0,2,0.48,0.4697,0.82,0.2537,60,136,196,120.0,121,2,0,5,0,0,0,2,0.451667,0.448204,0.762083,0.106354,1138,2213,3351,Active,Normal
2805,2011-05-01,2,0,5,18,0,0,0,2,0.46,0.4545,0.82,0.0896,33,126,159,120.0,121,2,0,5,0,0,0,2,0.451667,0.448204,0.762083,0.106354,1138,2213,3351,Active,Normal
2806,2011-05-01,2,0,5,19,0,0,0,2,0.46,0.4545,0.84,0.1045,47,131,178,120.0,121,2,0,5,0,0,0,2,0.451667,0.448204,0.762083,0.106354,1138,2213,3351,Active,Normal
2807,2011-05-01,2,0,5,20,0,0,0,2,0.46,0.4545,0.82,0.0,35,86,121,120.0,121,2,0,5,0,0,0,2,0.451667,0.448204,0.762083,0.106354,1138,2213,3351,Active,Normal
2808,2011-05-01,2,0,5,21,0,0,0,2,0.46,0.4545,0.82,0.0,23,82,105,120.0,121,2,0,5,0,0,0,2,0.451667,0.448204,0.762083,0.106354,1138,2213,3351,Active,Normal
2809,2011-05-01,2,0,5,22,0,0,0,2,0.46,0.4545,0.82,0.0,32,68,100,120.0,121,2,0,5,0,0,0,2,0.451667,0.448204,0.762083,0.106354,1138,2213,3351,Active,Normal
2810,2011-05-01,2,0,5,23,0,0,0,1,0.46,0.4545,0.77,0.194,64,82,146,120.0,121,2,0,5,0,0,0,2,0.451667,0.448204,0.762083,0.106354,1138,2213,3351,Active,Normal
2811,2011-05-02,2,0,5,0,0,1,1,1,0.46,0.4545,0.72,0.1343,68,109,177,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2812,2011-05-02,2,0,5,1,0,1,1,1,0.46,0.4545,0.72,0.1343,41,73,114,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2813,2011-05-02,2,0,5,2,0,1,1,2,0.44,0.4394,0.77,0.2239,16,19,35,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2814,2011-05-02,2,0,5,3,0,1,1,1,0.44,0.4394,0.77,0.1343,9,7,16,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2815,2011-05-02,2,0,5,4,0,1,1,1,0.44,0.4394,0.77,0.1642,9,8,17,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2816,2011-05-02,2,0,5,5,0,1,1,2,0.44,0.4394,0.77,0.1343,4,16,20,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2817,2011-05-02,2,0,5,6,0,1,1,1,0.44,0.4394,0.88,0.1045,3,59,62,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2818,2011-05-02,2,0,5,7,0,1,1,2,0.46,0.4545,0.82,0.3284,16,193,209,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2819,2011-05-02,2,0,5,8,0,1,1,2,0.48,0.4697,0.77,0.2239,21,350,371,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2820,2011-05-02,2,0,5,9,0,1,1,2,0.5,0.4848,0.77,0.2836,41,131,172,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2821,2011-05-02,2,0,5,10,0,1,1,2,0.54,0.5152,0.77,0.2239,31,77,108,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2822,2011-05-02,2,0,5,11,0,1,1,1,0.58,0.5455,0.73,0.2985,34,96,130,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2823,2011-05-02,2,0,5,12,0,1,1,1,0.62,0.6061,0.69,0.2239,40,147,187,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2824,2011-05-02,2,0,5,13,0,1,1,2,0.62,0.6061,0.69,0.194,51,119,170,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2825,2011-05-02,2,0,5,14,0,1,1,1,0.64,0.6061,0.69,0.2239,48,133,181,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2826,2011-05-02,2,0,5,15,0,1,1,1,0.66,0.6212,0.61,0.194,45,110,155,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2827,2011-05-02,2,0,5,16,0,1,1,1,0.66,0.6212,0.61,0.2239,49,220,269,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2828,2011-05-02,2,0,5,17,0,1,1,1,0.66,0.6212,0.65,0.194,65,472,537,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2829,2011-05-02,2,0,5,18,0,1,1,2,0.64,0.6061,0.65,0.194,68,450,518,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2830,2011-05-02,2,0,5,19,0,1,1,2,0.62,0.6061,0.69,0.1343,46,268,314,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2831,2011-05-02,2,0,5,20,0,1,1,2,0.62,0.6061,0.69,0.1343,44,174,218,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2832,2011-05-02,2,0,5,21,0,1,1,2,0.6,0.5909,0.73,0.1045,54,178,232,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2833,2011-05-02,2,0,5,22,0,1,1,2,0.6,0.5909,0.73,0.0,28,97,125,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2834,2011-05-02,2,0,5,23,0,1,1,2,0.56,0.5303,0.83,0.194,16,48,64,121.0,122,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,Active,Normal
2835,2011-05-03,2,0,5,0,0,2,1,2,0.56,0.5303,0.83,0.2239,0,16,16,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2836,2011-05-03,2,0,5,1,0,2,1,2,0.56,0.5303,0.78,0.2537,0,14,14,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2837,2011-05-03,2,0,5,2,0,2,1,2,0.56,0.5303,0.78,0.2537,0,5,5,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2838,2011-05-03,2,0,5,3,0,2,1,1,0.54,0.5152,0.83,0.2836,0,2,2,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2839,2011-05-03,2,0,5,4,0,2,1,1,0.52,0.5,0.88,0.2239,3,1,4,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2840,2011-05-03,2,0,5,5,0,2,1,1,0.52,0.5,0.88,0.1343,0,14,14,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2841,2011-05-03,2,0,5,6,0,2,1,2,0.52,0.5,0.94,0.1642,7,102,109,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2842,2011-05-03,2,0,5,7,0,2,1,2,0.54,0.5152,0.88,0.2239,17,248,265,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2843,2011-05-03,2,0,5,8,0,2,1,2,0.56,0.5303,0.83,0.2836,24,435,459,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2844,2011-05-03,2,0,5,9,0,2,1,2,0.6,0.5758,0.78,0.3582,29,157,186,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2845,2011-05-03,2,0,5,10,0,2,1,2,0.64,0.6061,0.69,0.3582,36,91,127,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2846,2011-05-03,2,0,5,11,0,2,1,2,0.66,0.6212,0.65,0.3284,20,120,140,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2847,2011-05-03,2,0,5,12,0,2,1,2,0.68,0.6364,0.61,0.4925,48,169,217,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2848,2011-05-03,2,0,5,13,0,2,1,2,0.7,0.6515,0.58,0.6119,50,144,194,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2849,2011-05-03,2,0,5,14,0,2,1,2,0.7,0.6515,0.58,0.5224,36,122,158,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2850,2011-05-03,2,0,5,15,0,2,1,2,0.7,0.6515,0.58,0.4478,37,117,154,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2851,2011-05-03,2,0,5,16,0,2,1,1,0.72,0.6667,0.54,0.4627,46,225,271,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Hot
2852,2011-05-03,2,0,5,17,0,2,1,1,0.7,0.6515,0.54,0.4627,53,464,517,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2853,2011-05-03,2,0,5,18,0,2,1,1,0.7,0.6515,0.48,0.4179,59,485,544,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2854,2011-05-03,2,0,5,19,0,2,1,1,0.68,0.6364,0.57,0.3582,42,323,365,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2855,2011-05-03,2,0,5,20,0,2,1,1,0.66,0.6212,0.61,0.194,28,262,290,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2856,2011-05-03,2,0,5,21,0,2,1,2,0.64,0.6212,0.61,0.4478,42,183,225,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2857,2011-05-03,2,0,5,22,0,2,1,2,0.58,0.5455,0.6,0.3881,14,99,113,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2858,2011-05-03,2,0,5,23,0,2,1,2,0.56,0.5303,0.68,0.3284,12,50,62,122.0,123,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,Active,Normal
2859,2011-05-04,2,0,5,0,0,3,1,3,0.52,0.5,0.77,0.1642,5,22,27,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2860,2011-05-04,2,0,5,1,0,3,1,3,0.5,0.4848,0.82,0.2836,1,6,7,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2861,2011-05-04,2,0,5,2,0,3,1,3,0.5,0.4848,0.82,0.2836,0,4,4,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2862,2011-05-04,2,0,5,3,0,3,1,3,0.42,0.4242,0.88,0.5224,0,1,1,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2863,2011-05-04,2,0,5,4,0,3,1,3,0.38,0.3939,0.94,0.3284,1,2,3,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2864,2011-05-04,2,0,5,5,0,3,1,3,0.36,0.3333,0.87,0.3284,1,8,9,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2865,2011-05-04,2,0,5,6,0,3,1,3,0.34,0.303,0.93,0.3881,0,21,21,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2866,2011-05-04,2,0,5,7,0,3,1,3,0.34,0.303,0.93,0.3582,6,46,52,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2867,2011-05-04,2,0,5,8,0,3,1,3,0.34,0.303,0.93,0.3881,5,74,79,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2868,2011-05-04,2,0,5,9,0,3,1,3,0.34,0.303,0.93,0.3582,5,35,40,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2869,2011-05-04,2,0,5,10,0,3,1,2,0.34,0.3182,0.93,0.2836,5,26,31,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2870,2011-05-04,2,0,5,11,0,3,1,1,0.4,0.4091,0.82,0.3284,3,69,72,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2871,2011-05-04,2,0,5,12,0,3,1,2,0.44,0.4394,0.62,0.3582,19,105,124,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2872,2011-05-04,2,0,5,13,0,3,1,2,0.46,0.4545,0.59,0.4478,15,128,143,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2873,2011-05-04,2,0,5,14,0,3,1,1,0.5,0.4848,0.51,0.3881,13,94,107,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2874,2011-05-04,2,0,5,15,0,3,1,1,0.48,0.4697,0.51,0.4179,22,107,129,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2875,2011-05-04,2,0,5,16,0,3,1,1,0.5,0.4848,0.45,0.4627,22,173,195,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2876,2011-05-04,2,0,5,17,0,3,1,1,0.4,0.4091,0.71,0.2537,22,388,410,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2877,2011-05-04,2,0,5,18,0,3,1,1,0.42,0.4242,0.67,0.2537,29,367,396,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2878,2011-05-04,2,0,5,19,0,3,1,1,0.42,0.4242,0.58,0.3582,30,266,296,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2879,2011-05-04,2,0,5,20,0,3,1,1,0.4,0.4091,0.62,0.3284,17,174,191,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2880,2011-05-04,2,0,5,21,0,3,1,1,0.4,0.4091,0.62,0.1642,17,133,150,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2881,2011-05-04,2,0,5,22,0,3,1,1,0.38,0.3939,0.62,0.2239,9,80,89,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2882,2011-05-04,2,0,5,23,0,3,1,1,0.36,0.3485,0.62,0.2239,8,49,57,123.0,124,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,Active,Normal
2883,2011-05-05,2,0,5,0,0,4,1,1,0.36,0.3485,0.66,0.194,4,23,27,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2884,2011-05-05,2,0,5,1,0,4,1,1,0.34,0.3333,0.71,0.194,4,6,10,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2885,2011-05-05,2,0,5,2,0,4,1,1,0.34,0.3182,0.66,0.2239,1,4,5,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2886,2011-05-05,2,0,5,3,0,4,1,1,0.34,0.3182,0.66,0.2537,0,4,4,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2887,2011-05-05,2,0,5,4,0,4,1,1,0.34,0.3182,0.66,0.2537,4,3,7,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2888,2011-05-05,2,0,5,5,0,4,1,1,0.34,0.3182,0.66,0.2537,1,29,30,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2889,2011-05-05,2,0,5,6,0,4,1,1,0.34,0.3182,0.66,0.2537,3,86,89,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2890,2011-05-05,2,0,5,7,0,4,1,1,0.38,0.3939,0.58,0.2537,16,255,271,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2891,2011-05-05,2,0,5,8,0,4,1,1,0.42,0.4242,0.5,0.2537,25,415,440,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2892,2011-05-05,2,0,5,9,0,4,1,1,0.46,0.4545,0.44,0.2836,20,164,184,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2893,2011-05-05,2,0,5,10,0,4,1,1,0.5,0.4848,0.39,0.2836,30,98,128,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2894,2011-05-05,2,0,5,11,0,4,1,1,0.52,0.5,0.36,0.4478,43,105,148,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2895,2011-05-05,2,0,5,12,0,4,1,1,0.52,0.5,0.34,0.3582,27,169,196,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2896,2011-05-05,2,0,5,13,0,4,1,1,0.54,0.5152,0.3,0.5821,50,142,192,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2897,2011-05-05,2,0,5,14,0,4,1,1,0.54,0.5152,0.28,0.4478,19,135,154,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2898,2011-05-05,2,0,5,15,0,4,1,1,0.56,0.5303,0.26,0.4925,27,120,147,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2899,2011-05-05,2,0,5,16,0,4,1,1,0.58,0.5455,0.24,0.4179,36,233,269,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2900,2011-05-05,2,0,5,17,0,4,1,1,0.56,0.5303,0.26,0.3881,66,467,533,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2901,2011-05-05,2,0,5,18,0,4,1,1,0.56,0.5303,0.26,0.2836,64,456,520,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2902,2011-05-05,2,0,5,19,0,4,1,1,0.54,0.5152,0.28,0.2239,56,305,361,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2903,2011-05-05,2,0,5,20,0,4,1,1,0.5,0.4848,0.34,0.1642,33,225,258,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2904,2011-05-05,2,0,5,21,0,4,1,1,0.5,0.4848,0.36,0.194,39,141,180,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2905,2011-05-05,2,0,5,22,0,4,1,1,0.48,0.4697,0.39,0.194,30,135,165,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2906,2011-05-05,2,0,5,23,0,4,1,1,0.46,0.4545,0.41,0.194,16,99,115,124.0,125,2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,614,3819,4433,Active,Normal
2907,2011-05-06,2,0,5,0,0,5,1,1,0.44,0.4394,0.44,0.1642,13,43,56,125.0,126,2,0,5,0,5,1,1,0.479167,0.474117,0.59,0.228246,894,3714,4608,Active,Normal
2908,2011-05-06,2,0,5,1,0,5,1,1,0.4,0.4091,0.62,0.1642,8,24,32,125.0,126,2,0,5,0,5,1,1,0.479167,0.474117,0.59,0.228246,894,3714,4608,Active,Normal
2909,2011-05-06,2,0,5,2,0,5,1,1,0.38,0.3939,0.62,0.1045,1,15,16,125.0,126,2,0,5,0,5,1,1,0.479167,0.474117,0.59,0.228246,894,3714,4608,Active,Normal
2910,2011-05-06,2,0,5,3,0,5,1,1,0.36,0.3636,0.71,0.1045,3,6,9,125.0,126,2,0,5,0,5,1,1,0.479167,0.474117,0.59,0.228246,894,3714,4608,Active,Normal
2911,2011-05-06,2,0,5,4,0,5,1,1,0.36,0.3636,0.71,0.1045,0,1,1,125.0,126,2,0,5,0,5,1,1,0.479167,0.474117,0.59,0.228246,894,3714,4608,Active,Normal
2912,2011-05-06,2,0,5,5,0,5,1,1,0.34,0.3485,0.81,0.1045,0,16,16,125.0,126,2,0,5,0,5,1,1,0.479167,0.474117,0.59,0.228246,894,3714,4608,Active,Normal
2913,2011-05-06,2,0,5,6,0,5,1,1,0.36,0.3636,0.81,0.0896,8,74,82,125.0,126,2,0,5,0,5,1,1,0.479167,0.474117,0.59,0.228246,894,3714,4608,Active,Normal
2914,2011-05-06,2,0,5,7,0,5,1,1,0.4,0.4091,0.82,0.0,20,202,222,125.0,126,2,0,5,0,5,1,1,0.479167,0.474117,0.59,0.228246,894,3714,4608,Active,Normal
2915,2011-05-06,2,0,5,8,0,5,1,1,0.42,0.4242,0.77,0.2537,35,415,450,125.0,126,2,0,5,0,5,1,1,0.479167,0.474117,0.59,0.228246,894,3714,4608,Active,Normal
2916,2011-05-06,2,0,5,9,0,5,1,1,0.46,0.4545,0.67,0.2836,27,161,188,125.0,126,2,0,5,0,5,1,1,0.479167,0.474117,0.59,0.228246,894,3714,4608,Active,Normal
2917,2011-05-06,2,0,5,10,0,5,1,2,0.54,0.5152,0.49,0.3284,30,97,127,125.0,126,2,0,5,0,5,1,1,0.479167,0.474117,0.59,0.228246,894,3714,4608,Active,Normal
2918,2011-05-06,2,0,5,11,0,5,1,2,0.54,0.5152,0.49,0.3284,42,123,165,125.0,126,2,0,5,0,5,1,1,0.479167,0.474117,0.59,0.228246,894,3714,4608,Active,Normal
2919,2011-05-06,2,0,5,12,0,5,1,1,0.56,0.5303,0.49,0.3582,48,198,246,125.0,126,2,0,5,0,5,1,1,0.479167,0.474117,0.59,0.228246,894,3714,4608,Active,Normal
2920,2011-05-06,2,0,5,13,0,5,1,1,0.58,0.5455,0.4,0.3284,71,182,253,125.0,126,2,0,5,0,5,1,1,0.479167,0.474117,0.59,0.228246,894,3714,4608,Active,Normal
2921,2011-05-06,2,0,5,14,0,5,1,1,0.6,0.6212,0.4,0.4478,86,127,213,125.0,126,2,0,5,0,5,1,1,0.479167,0.474117,0.59,0.228246,894,3714,4608,Active,Normal
2922,2011-05-06,2,0,5,15,0,5,1,1,0.6,0.6212,0.38,0.3881,89,171,260,125.0,126,2,0,5,0,5,1,1,0.479167,0.474117,0.59,0.228246,894,3714,4608,Active,Normal
2923,2011-05-06,2,0,5,16,0,5,1,1,0.6,0.6212,0.4,0.2537,82,262,344,125.0,126,2,0,5,0,5,1,1,0.479167,0.474117,0.59,0.228246,894,3714,4608,Active,Normal
2924,2011-05-06,2,0,5,17,0,5,1,1,0.58,0.5455,0.4,0.3582,83,470,553,125.0,126,2,0,5,0,5,1,1,0.479167,0.474117,0.59,0.228246,894,3714,4608,Active,Normal
2925,2011-05-06,2,0,5,18,0,5,1,3,0.54,0.5152,0.52,0.3582,85,385,470,125.0,126,2,0,5,0,5,1,1,0.479167,0.474117,0.59,0.228246,894,3714,4608,Active,Normal
